11242,0.52088,0.48651
11375,0.51996,0.48545
11510,0.51905,0.48441
11646,0.51813,0.48338
11784,0.51767,0.48235
11924,0.51721,0.48134
12066,0.51629,0.48033
12209,0.51537,0.47933
12354,0.51444,0.47833
12500,0.5135,0.47734
12648,0.51257,0.47636
12798,0.5121,0.47537
12950,0.51163,0.47439
13104,0.51068,0.47341
13259,0.50972,0.47244
13416,0.50876,0.47146
13576,0.50779,0.47048
13737,0.50681,0.46949
13900,0.50632,0.4685
14064,0.50583,0.46751
14231,0.50483,0.46651
14400,0.50382,0.46551
14571,0.5028,0.46449
14744,0.50177,0.46347
14919,0.50125,0.46243
15095,0.50073,0.46139
15275,0.49967,0.46033
15456,0.4986,0.45926
15639,0.49752,0.45817
15824,0.49642,0.45707
16012,0.49531,0.45596
16202,0.49475,0.45483
16394,0.49418,0.45368
16589,0.49304,0.45252
16785,0.49188,0.45134
16985,0.49071,0.45014
17186,0.48952,0.44892
17390,0.48892,0.44769
17596,0.48831,0.44644
17805,0.48709,0.44517
18016,0.48585,0.44388
18230,0.4846,0.44258
18446,0.48333,0.44192
18665,0.48205,0.44126
18886,0.4814,0.43992
19110,0.48075,0.43857
19337,0.47944,0.4372
19566,0.47812,0.43582
19798,0.47678,0.43443
20033,0.47543,0.43302
20271,0.47475,0.4316
20511,0.47407,0.43017
20754,0.47269,0.42873
21001,0.47131,0.42729
21250,0.46992,0.42583
21502,0.46852,0.42438
21757,0.46782,0.42291
22015,0.46712,0.42145
22276,0.46571,0.41998
22540,0.46429,0.41852
22807,0.46287,0.41705
23078,0.46145,0.41559
23352,0.46074,0.41413
23629,0.46002,0.41268
23909,0.4586,0.41124
24192,0.45718,0.4098
24479,0.45575,0.40837
24770,0.45434,0.40696
25064,0.45292,0.40556
25361,0.45222,0.40417
25662,0.45151,0.4028
25966,0.45011,0.40144
26274,0.44871,0.4001
26586,0.44733,0.39877
26901,0.44595,0.39747
27220,0.44527,0.39619
27543,0.44458,0.39492
27870,0.44322,0.39368
28200,0.44188,0.39246
28535,0.44055,0.39126
28873,0.43923,0.39009
29216,0.43792,0.38894
29562,0.43728,0.38781
29913,0.43663,0.38671
30268,0.43535,0.38563
30627,0.43409,0.38458
30990,0.43284,0.38355
31357,0.43161,0.38254
31729,0.43039,0.38156
32106,0.4298,0.38061
32486,0.42919,0.37968
32872,0.42801,0.37877
33262,0.42685,0.37789
33656,0.4257,0.37703
34055,0.42456,0.3762
34459,0.42345,0.37539
34868,0.4229,0.37461
35282,0.42235,0.37384
35700,0.42126,0.3731
36123,0.42019,0.37238
36552,0.41914,0.37169
36985,0.4181,0.37101
37424,0.41708,0.37036
37868,0.41658,0.36973
38317,0.41607,0.36911
38772,0.41508,0.36852
39232,0.41411,0.36795
39697,0.41314,0.36739
40168,0.41219,0.36685
40644,0.41126,0.36633
41126,0.41034,0.36535
41614,0.40988,0.36488
42108,0.40943,0.36442
42607,0.40853,0.36399
43112,0.40765,0.36356
43624,0.40678,0.36315
44141,0.40592,0.36276
44665,0.40507,0.36238
45195,0.40424,0.36201
45731,0.40341,0.36165
46273,0.40301,0.36131
46822,0.4026,0.36097
47377,0.4018,0.36065
47939,0.40101,0.36034
48508,0.40024,0.35974
49083,0.39947,0.35946
49665,0.39872,0.35918
50254,0.39797,0.35892
50850,0.39724,0.35865
51454,0.39652,0.3584
52064,0.39617,0.35815
52681,0.39581,0.35791
53306,0.39511,0.35767
53938,0.39442,0.35744
54578,0.39375,0.35721
55226,0.39308,0.35675
55881,0.39243,0.35653
56543,0.39179,0.35631
57214,0.39117,0.3561
57893,0.39055,0.35588
58579,0.38995,0.35566
59274,0.38936,0.35545
59977,0.38878,0.35523
60689,0.38822,0.35501
61408,0.38795,0.35458
62137,0.38767,0.35436
62874,0.38713,0.35414
63620,0.38661,0.35392
64374,0.3861,0.35369
65138,0.3856,0.35347
65910,0.38511,0.35325
66692,0.38464,0.35302
67483,0.38418,0.35257
68283,0.38374,0.35235
69093,0.38331,0.35212
69913,0.38289,0.3519
70742,0.38248,0.35169
71581,0.38209,0.35147
72430,0.38171,0.35126
73289,0.38134,0.35086
74159,0.38099,0.35067
75038,0.38065,0.35048
75928,0.38032,0.35031
76829,0.38,0.35015
77740,0.3797,0.35
78662,0.3794,0.34974
79595,0.37912,0.34964
80539,0.37885,0.34955
81494,0.37859,0.34948
82461,0.37834,0.34943
83439,0.3781,0.3494
84429,0.37787,0.34942
85430,0.37765,0.34947
86444,0.37745,0.34955
87469,0.37725,0.34965
88506,0.37706,0.34995
89556,0.37688,0.35015
90618,0.37672,0.35039
91693,0.37656,0.35065
92781,0.37641,0.35129
93881,0.37627,0.35167
